<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],120,20180228,120000,128090.000000,128180.000000,128090.000000,128180.000000,2.000000
RIZ8 [SPBFUT],120,20180228,140000,127570.000000,127570.000000,127570.000000,127570.000000,1.000000
RIZ8 [SPBFUT],120,20180228,160000,127970.000000,127970.000000,127030.000000,127030.000000,7.000000
RIZ8 [SPBFUT],120,20180228,180000,126840.000000,127460.000000,126730.000000,126730.000000,4.000000
RIZ8 [SPBFUT],120,20180228,220000,126340.000000,126340.000000,126340.000000,126340.000000,1.000000
RIZ8 [SPBFUT],120,20180301,140000,125530.000000,125530.000000,125530.000000,125530.000000,1.000000
RIZ8 [SPBFUT],120,20180301,180000,125950.000000,125950.000000,125950.000000,125950.000000,1.000000
RIZ8 [SPBFUT],120,20180305,140000,126970.000000,126970.000000,126970.000000,126970.000000,1.000000
RIZ8 [SPBFUT],120,20180305,180000,126140.000000,126140.000000,126140.000000,126140.000000,1.000000
RIZ8 [SPBFUT],120,20180306,100000,127440.000000,127650.000000,127440.000000,127650.000000,2.000000
RIZ8 [SPBFUT],120,20180307,140000,124300.000000,124300.000000,124300.000000,124300.000000,1.000000
RIZ8 [SPBFUT],120,20180309,100000,124610.000000,124610.000000,124610.000000,124610.000000,1.000000
RIZ8 [SPBFUT],120,20180309,220000,127320.000000,127320.000000,127320.000000,127320.000000,1.000000
RIZ8 [SPBFUT],120,20180312,140000,127000.000000,127000.000000,127000.000000,127000.000000,1.000000
RIZ8 [SPBFUT],120,20180314,140000,126000.000000,126000.000000,126000.000000,126000.000000,1.000000
RIZ8 [SPBFUT],120,20180314,180000,124440.000000,124440.000000,124320.000000,124320.000000,2.000000
RIZ8 [SPBFUT],120,20180314,200000,124090.000000,124090.000000,124090.000000,124090.000000,1.000000
RIZ8 [SPBFUT],120,20180315,100000,124000.000000,124000.000000,124000.000000,124000.000000,1.000000
RIZ8 [SPBFUT],120,20180315,180000,123240.000000,123240.000000,123240.000000,123240.000000,1.000000
RIZ8 [SPBFUT],120,20180316,100000,122040.000000,122040.000000,122040.000000,122040.000000,1.000000
RIZ8 [SPBFUT],120,20180316,140000,123730.000000,123730.000000,123730.000000,123730.000000,1.000000
RIZ8 [SPBFUT],120,20180316,160000,123550.000000,123550.000000,123000.000000,123330.000000,14.000000
RIZ8 [SPBFUT],120,20180316,180000,123450.000000,123450.000000,123410.000000,123410.000000,4.000000
RIZ8 [SPBFUT],120,20180319,100000,124000.000000,125150.000000,123130.000000,123130.000000,4.000000
RIZ8 [SPBFUT],120,20180319,120000,123050.000000,123050.000000,123050.000000,123050.000000,3.000000
RIZ8 [SPBFUT],120,20180319,160000,122010.000000,122390.000000,122010.000000,122360.000000,3.000000
RIZ8 [SPBFUT],120,20180319,180000,122020.000000,122020.000000,122000.000000,122000.000000,2.000000
RIZ8 [SPBFUT],120,20180320,100000,122400.000000,122400.000000,121750.000000,121750.000000,2.000000
RIZ8 [SPBFUT],120,20180320,120000,122000.000000,122000.000000,122000.000000,122000.000000,1.000000
RIZ8 [SPBFUT],120,20180320,140000,122300.000000,122300.000000,122300.000000,122300.000000,1.000000
RIZ8 [SPBFUT],120,20180320,160000,122600.000000,122600.000000,122600.000000,122600.000000,1.000000
RIZ8 [SPBFUT],120,20180321,100000,124180.000000,124200.000000,124180.000000,124200.000000,2.000000
RIZ8 [SPBFUT],120,20180321,160000,123960.000000,123960.000000,123950.000000,123950.000000,2.000000
RIZ8 [SPBFUT],120,20180321,180000,125220.000000,125220.000000,125220.000000,125220.000000,1.000000
RIZ8 [SPBFUT],120,20180321,200000,125800.000000,125800.000000,125500.000000,125500.000000,2.000000
RIZ8 [SPBFUT],120,20180321,220000,125800.000000,125850.000000,125800.000000,125850.000000,2.000000
RIZ8 [SPBFUT],120,20180322,100000,125350.000000,125350.000000,125350.000000,125350.000000,1.000000
RIZ8 [SPBFUT],120,20180322,120000,125200.000000,125200.000000,124800.000000,124800.000000,2.000000
RIZ8 [SPBFUT],120,20180322,140000,124500.000000,124500.000000,124500.000000,124500.000000,1.000000
RIZ8 [SPBFUT],120,20180323,120000,123000.000000,123000.000000,123000.000000,123000.000000,5.000000
RIZ8 [SPBFUT],120,20180323,200000,123720.000000,123880.000000,123720.000000,123880.000000,2.000000
RIZ8 [SPBFUT],120,20180326,120000,123520.000000,123520.000000,123520.000000,123520.000000,1.000000
RIZ8 [SPBFUT],120,20180326,160000,122090.000000,122090.000000,121530.000000,121530.000000,2.000000
RIZ8 [SPBFUT],120,20180327,100000,121930.000000,121930.000000,121930.000000,121930.000000,1.000000
RIZ8 [SPBFUT],120,20180329,120000,121600.000000,121600.000000,121600.000000,121600.000000,1.000000
RIZ8 [SPBFUT],120,20180329,160000,121850.000000,121850.000000,121850.000000,121850.000000,1.000000
RIZ8 [SPBFUT],120,20180329,180000,122300.000000,122300.000000,122300.000000,122300.000000,1.000000
RIZ8 [SPBFUT],120,20180330,220000,122730.000000,122730.000000,122310.000000,122310.000000,2.000000
RIZ8 [SPBFUT],120,20180402,120000,123890.000000,123890.000000,123890.000000,123890.000000,1.000000
RIZ8 [SPBFUT],120,20180402,140000,123000.000000,123000.000000,122700.000000,122700.000000,2.000000
RIZ8 [SPBFUT],120,20180402,160000,122310.000000,122310.000000,122300.000000,122300.000000,2.000000
RIZ8 [SPBFUT],120,20180402,180000,122000.000000,122000.000000,121300.000000,121300.000000,2.000000
RIZ8 [SPBFUT],120,20180404,120000,120500.000000,121500.000000,120340.000000,120340.000000,5.000000
RIZ8 [SPBFUT],120,20180404,140000,120890.000000,120890.000000,120890.000000,120890.000000,3.000000
RIZ8 [SPBFUT],120,20180404,160000,120410.000000,120870.000000,120410.000000,120870.000000,4.000000
RIZ8 [SPBFUT],120,20180404,200000,122620.000000,122620.000000,122620.000000,122620.000000,1.000000
RIZ8 [SPBFUT],120,20180404,220000,122500.000000,122500.000000,122500.000000,122500.000000,1.000000
