<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],15,20180711,180000,118000.000000,118000.000000,117700.000000,117700.000000,2.000000
RIZ8 [SPBFUT],15,20180711,181500,117500.000000,117500.000000,117500.000000,117500.000000,1.000000
RIZ8 [SPBFUT],15,20180711,190000,117370.000000,117370.000000,117370.000000,117370.000000,1.000000
RIZ8 [SPBFUT],15,20180711,194500,117300.000000,117300.000000,117300.000000,117300.000000,1.000000
RIZ8 [SPBFUT],15,20180711,200000,117030.000000,117030.000000,117000.000000,117000.000000,2.000000
RIZ8 [SPBFUT],15,20180711,203000,116530.000000,116530.000000,116500.000000,116500.000000,2.000000
RIZ8 [SPBFUT],15,20180711,210000,116150.000000,116290.000000,116070.000000,116180.000000,8.000000
RIZ8 [SPBFUT],15,20180711,211500,115800.000000,115970.000000,115800.000000,115970.000000,26.000000
RIZ8 [SPBFUT],15,20180711,214500,116350.000000,116370.000000,116350.000000,116370.000000,8.000000
RIZ8 [SPBFUT],15,20180711,224500,116110.000000,116110.000000,116110.000000,116110.000000,20.000000
RIZ8 [SPBFUT],15,20180711,231500,116100.000000,116180.000000,116100.000000,116180.000000,3.000000
RIZ8 [SPBFUT],15,20180712,100000,116490.000000,117060.000000,116490.000000,116820.000000,4.000000
RIZ8 [SPBFUT],15,20180712,104500,116800.000000,116800.000000,116800.000000,116800.000000,2.000000
RIZ8 [SPBFUT],15,20180712,110000,116910.000000,117300.000000,116910.000000,117300.000000,6.000000
RIZ8 [SPBFUT],15,20180712,111500,117040.000000,117200.000000,117040.000000,117200.000000,2.000000
RIZ8 [SPBFUT],15,20180712,113000,117350.000000,117350.000000,116980.000000,116980.000000,3.000000
RIZ8 [SPBFUT],15,20180712,114500,116780.000000,116780.000000,116780.000000,116780.000000,2.000000
RIZ8 [SPBFUT],15,20180712,131500,116500.000000,116500.000000,116500.000000,116500.000000,8.000000
RIZ8 [SPBFUT],15,20180712,133000,116540.000000,116540.000000,116200.000000,116490.000000,8.000000
RIZ8 [SPBFUT],15,20180712,134500,116490.000000,116490.000000,116490.000000,116490.000000,7.000000
RIZ8 [SPBFUT],15,20180712,140000,116350.000000,116350.000000,116350.000000,116350.000000,1.000000
RIZ8 [SPBFUT],15,20180712,141500,116310.000000,116310.000000,116310.000000,116310.000000,1.000000
RIZ8 [SPBFUT],15,20180712,144500,116460.000000,116460.000000,116460.000000,116460.000000,3.000000
RIZ8 [SPBFUT],15,20180712,150000,116780.000000,116930.000000,116780.000000,116930.000000,3.000000
RIZ8 [SPBFUT],15,20180712,151500,116600.000000,116600.000000,116600.000000,116600.000000,2.000000
RIZ8 [SPBFUT],15,20180712,161500,116300.000000,116350.000000,116160.000000,116350.000000,16.000000
RIZ8 [SPBFUT],15,20180712,164500,116340.000000,116340.000000,116340.000000,116340.000000,1.000000
RIZ8 [SPBFUT],15,20180712,170000,116600.000000,116600.000000,116600.000000,116600.000000,2.000000
