<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RIZ8 [SPBFUT],Daily,20180702,000000,112330.000000,114000.000000,111500.000000,112780.000000,109.000000
RIZ8 [SPBFUT],Daily,20180703,000000,113150.000000,113150.000000,112300.000000,112300.000000,24.000000
RIZ8 [SPBFUT],Daily,20180704,000000,112710.000000,112800.000000,112200.000000,112270.000000,10.000000
RIZ8 [SPBFUT],Daily,20180705,000000,113030.000000,115040.000000,113030.000000,114540.000000,60.000000
RIZ8 [SPBFUT],Daily,20180706,000000,115150.000000,116020.000000,114130.000000,116000.000000,185.000000
RIZ8 [SPBFUT],Daily,20180709,000000,116240.000000,118250.000000,116010.000000,118250.000000,148.000000
RIZ8 [SPBFUT],Daily,20180710,000000,118410.000000,119200.000000,118000.000000,119200.000000,302.000000
RIZ8 [SPBFUT],Daily,20180711,000000,118370.000000,118410.000000,115800.000000,116180.000000,165.000000
RIZ8 [SPBFUT],Daily,20180712,000000,116490.000000,117350.000000,116000.000000,116890.000000,98.000000
RIZ8 [SPBFUT],Daily,20180713,000000,116800.000000,117800.000000,115770.000000,116780.000000,209.000000
RIZ8 [SPBFUT],Daily,20180716,000000,117200.000000,118400.000000,116000.000000,116000.000000,318.000000
RIZ8 [SPBFUT],Daily,20180717,000000,115900.000000,116160.000000,114380.000000,115200.000000,178.000000
RIZ8 [SPBFUT],Daily,20180718,000000,115030.000000,115270.000000,113730.000000,114550.000000,189.000000
RIZ8 [SPBFUT],Daily,20180719,000000,114030.000000,114030.000000,111340.000000,111730.000000,210.000000
RIZ8 [SPBFUT],Daily,20180720,000000,111720.000000,112800.000000,111050.000000,111680.000000,103.000000
RIZ8 [SPBFUT],Daily,20180723,000000,111980.000000,113300.000000,111980.000000,112320.000000,114.000000
RIZ8 [SPBFUT],Daily,20180724,000000,112840.000000,114290.000000,111870.000000,112060.000000,182.000000
RIZ8 [SPBFUT],Daily,20180725,000000,112190.000000,114550.000000,112190.000000,114550.000000,140.000000
RIZ8 [SPBFUT],Daily,20180726,000000,114500.000000,114890.000000,113800.000000,114100.000000,40.000000
RIZ8 [SPBFUT],Daily,20180727,000000,114400.000000,114590.000000,113200.000000,114110.000000,52.000000
RIZ8 [SPBFUT],Daily,20180730,000000,113830.000000,115580.000000,113830.000000,114910.000000,165.000000
RIZ8 [SPBFUT],Daily,20180731,000000,115090.000000,116900.000000,115070.000000,116330.000000,89.000000
RIZ8 [SPBFUT],Daily,20180801,000000,116340.000000,116460.000000,115030.000000,115330.000000,54.000000
RIZ8 [SPBFUT],Daily,20180802,000000,115000.000000,115260.000000,113340.000000,113750.000000,453.000000
RIZ8 [SPBFUT],Daily,20180803,000000,113630.000000,114180.000000,112630.000000,113800.000000,101.000000
RIZ8 [SPBFUT],Daily,20180806,000000,113450.000000,114410.000000,112700.000000,113210.000000,197.000000
RIZ8 [SPBFUT],Daily,20180807,000000,113800.000000,114760.000000,113790.000000,114200.000000,191.000000
RIZ8 [SPBFUT],Daily,20180808,000000,114000.000000,114200.000000,109280.000000,109820.000000,1404.000000
RIZ8 [SPBFUT],Daily,20180809,000000,109040.000000,109790.000000,107380.000000,108530.000000,893.000000
RIZ8 [SPBFUT],Daily,20180810,000000,108350.000000,109200.000000,105100.000000,105280.000000,723.000000
RIZ8 [SPBFUT],Daily,20180813,000000,105150.000000,106600.000000,103400.000000,106110.000000,1001.000000
RIZ8 [SPBFUT],Daily,20180814,000000,106210.000000,108320.000000,106210.000000,107650.000000,2266.000000
RIZ8 [SPBFUT],Daily,20180815,000000,107550.000000,107560.000000,103800.000000,105150.000000,911.000000
RIZ8 [SPBFUT],Daily,20180816,000000,105400.000000,106300.000000,105000.000000,105280.000000,433.000000
RIZ8 [SPBFUT],Daily,20180817,000000,105400.000000,105950.000000,103770.000000,105820.000000,531.000000
RIZ8 [SPBFUT],Daily,20180820,000000,105600.000000,105950.000000,105150.000000,105650.000000,293.000000
RIZ8 [SPBFUT],Daily,20180821,000000,105850.000000,107000.000000,104500.000000,106700.000000,1239.000000
RIZ8 [SPBFUT],Daily,20180822,000000,106500.000000,106500.000000,104010.000000,105250.000000,695.000000
RIZ8 [SPBFUT],Daily,20180823,000000,105000.000000,105800.000000,103250.000000,103400.000000,1648.000000
RIZ8 [SPBFUT],Daily,20180824,000000,103550.000000,106200.000000,103120.000000,106150.000000,983.000000
RIZ8 [SPBFUT],Daily,20180827,000000,105880.000000,107550.000000,105880.000000,107050.000000,650.000000
RIZ8 [SPBFUT],Daily,20180828,000000,107090.000000,107620.000000,106170.000000,106400.000000,390.000000
RIZ8 [SPBFUT],Daily,20180829,000000,106430.000000,108330.000000,106000.000000,108300.000000,963.000000
RIZ8 [SPBFUT],Daily,20180830,000000,108150.000000,108260.000000,105790.000000,106100.000000,1160.000000
RIZ8 [SPBFUT],Daily,20180831,000000,106150.000000,108600.000000,105910.000000,108100.000000,1169.000000
RIZ8 [SPBFUT],Daily,20180903,000000,107900.000000,108290.000000,107200.000000,107620.000000,822.000000
